Tyre Condition,Make Year,Registration Number,Mileage,Price,Service Record,Insurance,Registration Certificate,Accessories,Car Age,Price per Mile,Company Name_Ford,Company Name_Honda,Company Name_Hyundai,Company Name_Kia,Company Name_Maruti Suzuki,Company Name_Nissan,Company Name_Renault,Company Name_Toyota,Company Name_Volkswagen,Car Name_Camry,Car Name_Cruze,Car Name_Elantra,Car Name_F-150,Car Name_Kwid,Car Name_Polo,Car Name_Seltos,Car Name_Sunny,Car Name_Swift,Variant_GT,Variant_Highline,Variant_LE,Variant_RXE,Variant_SE,Variant_SL,Variant_XL,Variant_ZXI,Fuel Type_Diesel,Fuel Type_Petrol,Transmission Type_Automatic (Tiptronic),Transmission Type_Manual,Body Color_Blue,Body Color_Gold,Body Color_Grey,Body Color_Maroon,Body Color_Red,Body Color_Silver,Body Color_White,Owner Type_Second,Owner Type_Third
New,2024.0,18-817-2516,0.8559214327500931,0.36014516471673336,No Service Record,No Current Insurance,Not Available,"Leather Seats, Alloy Wheels, Sunroof, Music System",-1.5477087883543683,-0.4699160334238551,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
Needs Replacement,2015.0,94-254-2465,1.0662453952834787,0.2812048286435103,Major Service at 126055 km,No Current Insurance,Not Available,"GPS, Alloy Wheels, Leather Seats",1.56263845512306,-0.5093538165395494,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Needs Replacement,2018.0,96-383-9083,1.5937119629656644,1.4786209869509566,Full Service History,Valid Until [date],Available,"Music System, GPS, Leather Seats",0.525856040630584,-0.43590960803075374,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Needs Replacement,2015.0,96-453-8700,0.6317859565811677,-0.34946941149577526,Major Service at 109153 km,Valid Until [date],Not Available,Sunroof,1.56263845512306,-0.5396390888186311,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
New,2021.0,28-434-7164,1.5898584246110288,0.8793220240577075,Major Service at 102357 km,No Current Insurance,Available,"Leather Seats, Sunroof, Alloy Wheels, Music System",-0.5109263738618921,-0.5005042443396129,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
New,2018.0,97-724-7837,-0.7319164412455292,0.998130779479164,No Service Record,Valid Until [date],Available,"Alloy Wheels, Sunroof",0.525856040630584,0.3051543324571838,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
Needs Replacement,2024.0,26-358-5136,-1.4551391559054918,-1.6296352662484799,Major Service at 114574 km,Valid Until [date],Available,"Alloy Wheels, GPS",-1.5477087883543683,-0.004622595609004677,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False
Used,2023.0,13-749-8389,1.6894741917972178,-0.9177134297197272,Major Service at 125515 km,No Current Insurance,Not Available,"Alloy Wheels, Music System, Sunroof",-1.2021146501902096,-0.7008652253903835,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
Used,2023.0,90-503-5463,0.155964005726529,-0.43268662035032884,Major Service at 129669 km,No Current Insurance,Available,Sunroof,-1.2021146501902096,-0.47529387837224146,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Used,2017.0,74-852-8265,0.9799369404527838,0.7416049889714211,No Service Record,Valid Until [date],Not Available,Leather Seats,0.8714501787947426,-0.43749487557874367,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
Used,2023.0,25-852-8075,-0.9963700126295446,1.580183729051744,Major Service at 127191 km,Valid Until [date],Not Available,Sunroof,-1.2021146501902096,0.9045603890265836,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
New,2015.0,36-461-3480,-0.6470845758778255,-1.1351846187768988,Major Service at 63606 km,No Current Insurance,Not Available,"Music System, GPS, Sunroof",1.56263845512306,-0.42586278690151974,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Used,2022.0,35-285-4091,-0.3687114477268318,1.665435482650453,Major Service at 132288 km,No Current Insurance,Not Available,"GPS, Alloy Wheels, Leather Seats, Sunroof",-0.8565205120260508,0.18712001919878263,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
Needs Replacement,2017.0,92-962-4570,-0.5136333013628495,-0.38912138991377937,No Service Record,No Current Insurance,Not Available,"Music System, GPS, Leather Seats, Alloy Wheels",0.8714501787947426,-0.2650280038811177,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
Used,2019.0,23-413-1129,-1.4633864482719552,1.057474553729428,No Service Record,Valid Until [date],Available,"Leather Seats, Music System, Alloy Wheels, Sunroof",0.18026190246642526,2.4090290708944413,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False
Used,2023.0,82-706-4714,-0.4902059490292935,0.6544528840052992,No Service Record,No Current Insurance,Available,Sunroof,-1.2021146501902096,0.006778735880664439,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
New,2022.0,45-397-6028,-0.8634049322060413,-1.3378469193877829,No Service Record,No Current Insurance,Available,"GPS, Leather Seats, Music System",-0.8565205120260508,-0.4042381369390685,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
New,2019.0,54-373-9229,-1.230049298742194,1.0895207978591752,No Service Record,Valid Until [date],Available,Sunroof,0.18026190246642526,1.2581325731188782,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
Needs Replacement,2020.0,90-598-5677,-0.9001756112722377,1.0902134088359088,Full Service History,No Current Insurance,Available,"GPS, Music System, Alloy Wheels, Sunroof",-0.16533223569773342,0.542848994283514,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
Needs Replacement,2016.0,96-415-2912,1.5962149621773203,-1.5113805996084104,No Service Record,Valid Until [date],Not Available,Sunroof,1.2170443169589014,-0.7603772092740719,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
Used,2024.0,35-354-9834,-1.5735904423391058,1.040561859441312,No Service Record,No Current Insurance,Not Available,Sunroof,-1.5477087883543683,3.5467394373370196,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True
Needs Replacement,2018.0,91-721-6113,-0.3257102814143554,1.3078750659116822,No Service Record,No Current Insurance,Available,"Music System, Alloy Wheels",0.525856040630584,0.07118421664740764,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True
Used,2015.0,92-221-9069,0.6599672066980126,-0.8965325202874899,Major Service at 146434 km,Valid Until [date],Available,"Sunroof, Alloy Wheels, Music System",1.56263845512306,-0.624536945853023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
Used,2023.0,86-607-2783,-0.4974628460242382,-1.0314661250110277,Major Service at 52162 km,No Current Insurance,Available,"Leather Seats, Music System, GPS, Sunroof",-1.2021146501902096,-0.4467884707302167,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False
Needs Replacement,2022.0,31-293-2553,-1.5244488247232146,0.33777815898683955,Full Service History,No Current Insurance,Not Available,"Alloy Wheels, Music System, Leather Seats, Sunroof",-0.8565205120260508,2.213620819525031,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
Used,2019.0,19-109-9218,-0.7161061296783792,1.1162425951052821,No Service Record,No Current Insurance,Not Available,"Leather Seats, GPS",0.18026190246642526,0.32721898270064653,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False
Needs Replacement,2021.0,99-100-4530,-0.37577026564747285,-1.3199169527275894,Full Service History,No Current Insurance,Available,"Sunroof, GPS, Leather Seats, Alloy Wheels",-0.5109263738618921,-0.5539156812785448,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
Used,2016.0,25-887-6475,-0.1922229925222332,1.098819100221825,No Service Record,No Current Insurance,Available,"Alloy Wheels, Sunroof",1.2170443169589014,-0.05047995925558055,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
Needs Replacement,2017.0,59-932-9029,0.07116815473597143,1.4888066971275464,Full Service History,Valid Until [date],Available,Sunroof,0.8714501787947426,-0.087119094298888,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
Needs Replacement,2022.0,30-361-1355,-0.41443169951384085,0.05332715966091503,Major Service at 129284 km,No Current Insurance,Available,Sunroof,-0.8565205120260508,-0.19312242063988033,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
Used,2020.0,10-286-2574,-0.0751402524201722,0.5733870979972246,No Service Record,No Current Insurance,Not Available,"Music System, Sunroof, Alloy Wheels",-0.16533223569773342,-0.21372900195578443,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
New,2021.0,72-643-4297,0.9167317085613297,0.3638809351724907,Full Service History,No Current Insurance,Available,"Music System, Alloy Wheels, Leather Seats",-0.5109263738618921,-0.4783494687930304,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False
Used,2019.0,29-236-3106,1.2493244815058187,0.8900877959273119,Major Service at 121818 km,No Current Insurance,Available,"Music System, Leather Seats, Alloy Wheels, Sunroof",0.18026190246642526,-0.45779248820284885,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False
New,2023.0,31-162-6127,-1.09179010487821,-1.1719146446368076,Major Service at 90224 km,No Current Insurance,Not Available,"Leather Seats, GPS, Alloy Wheels",-1.2021146501902096,-0.18819295447305487,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Used,2021.0,21-880-8465,0.6678183409158683,0.09952864062765716,No Service Record,Valid Until [date],Available,Alloy Wheels,-0.5109263738618921,-0.478100727115641,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
New,2021.0,68-773-7421,0.4065520419092853,0.23821965989997526,Major Service at 83912 km,No Current Insurance,Not Available,"Leather Seats, Sunroof, Music System",-0.5109263738618921,-0.40926095057915474,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
Used,2015.0,87-395-4717,-0.6411241964601414,1.2797377449818756,No Service Record,No Current Insurance,Not Available,"Sunroof, Leather Seats, Music System, GPS",1.56263845512306,0.30399466182761403,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
New,2024.0,97-264-6587,1.7092820992275881,-1.6337130133739997,No Service Record,No Current Insurance,Available,"Leather Seats, Alloy Wheels",-1.5477087883543683,-0.7770436412907289,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
New,2018.0,18-757-3463,0.43718226967206686,0.387308501460508,Full Service History,Valid Until [date],Not Available,Music System,0.525856040630584,-0.3912669034501316,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
New,2018.0,92-126-4642,1.5255007326508987,0.4857631518032029,Major Service at 136415 km,No Current Insurance,Not Available,"GPS, Music System, Alloy Wheels, Sunroof",0.525856040630584,-0.5368606437211343,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
Used,2022.0,22-771-6448,0.27477543593160414,1.5408564120290837,Major Service at 105013 km,No Current Insurance,Not Available,Sunroof,-0.8565205120260508,-0.15289301029332147,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
New,2022.0,89-494-2376,0.8870558617929205,-1.4872171341576137,Full Service History,No Current Insurance,Not Available,Sunroof,-0.8565205120260508,-0.7260159744695845,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
Used,2022.0,92-577-9087,-1.455175170282638,0.08155538578141774,Full Service History,Valid Until [date],Not Available,"GPS, Leather Seats, Sunroof",-0.8565205120260508,1.492579018642328,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
Used,2015.0,22-552-8042,0.5535627294197784,-0.0006748524312903556,Full Service History,No Current Insurance,Available,Sunroof,1.56263845512306,-0.47469874599038714,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
New,2024.0,94-134-4271,-1.011406015088053,-0.0677975137139947,Full Service History,No Current Insurance,Available,"GPS, Music System",-1.5477087883543683,0.22437392590987046,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
New,2019.0,52-768-8329,-1.5786864767052828,-0.4187002074389128,Full Service History,Valid Until [date],Not Available,Sunroof,0.18026190246642526,1.8314180169036092,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False
Used,2016.0,63-896-2289,-0.1534535155244268,-0.9889354822209742,Major Service at 100558 km,No Current Insurance,Available,"Alloy Wheels, Sunroof, Leather Seats",1.2170443169589014,-0.5238827339016776,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
Used,2019.0,58-737-3924,1.4126856962406538,-1.1905848392783853,Major Service at 132086 km,Valid Until [date],Not Available,"Alloy Wheels, Music System, Sunroof",0.18026190246642526,-0.7169048427256027,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
New,2019.0,70-743-7380,0.41332274481275727,-1.627085592090379,No Service Record,No Current Insurance,Not Available,Sunroof,0.18026190246642526,-0.7168683221565095,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
New,2018.0,65-825-1689,-1.0797252885342572,-0.4641744468800845,Major Service at 112773 km,Valid Until [date],Available,"Leather Seats, Music System, Sunroof",0.525856040630584,0.1325714072953465,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
New,2017.0,25-884-1251,-1.656063366003738,0.5246532581468,No Service Record,No Current Insurance,Not Available,"GPS, Sunroof",0.8714501787947426,4.285574928660567,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
Needs Replacement,2016.0,94-442-1292,0.9511434459244547,-0.42963480323409603,Major Service at 124945 km,Valid Until [date],Not Available,"Sunroof, Leather Seats, GPS, Alloy Wheels",1.2170443169589014,-0.5888223802824732,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
New,2022.0,32-298-7654,0.7379023188422328,-0.36318743765370703,No Service Record,Valid Until [date],Not Available,Sunroof,-0.8565205120260508,-0.5554509004224095,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
Needs Replacement,2015.0,50-319-2843,0.2259579477100281,-1.520077196185023,No Service Record,No Current Insurance,Available,"Alloy Wheels, Music System",1.56263845512306,-0.6831066415206584,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
Used,2024.0,78-607-8805,0.6768939639566925,-0.7670012811824749,Major Service at 110628 km,Valid Until [date],Available,"GPS, Sunroof, Music System",-1.5477087883543683,-0.607158134531057,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False
Needs Replacement,2021.0,34-545-2945,-1.4610275065688838,1.0775559432361006,Major Service at 149844 km,Valid Until [date],Available,Sunroof,-0.5109263738618921,2.408604828557371,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
New,2024.0,74-514-3425,1.5273554730739243,1.4443454012398478,Major Service at 134680 km,Valid Until [date],Not Available,"Alloy Wheels, Sunroof",-1.5477087883543683,-0.4310318918157617,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True
Used,2020.0,58-186-5433,-0.34000798914136804,-1.1984762755945448,Full Service History,Valid Until [date],Not Available,Music System,-0.16533223569773342,-0.5318533197297806,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
Used,2018.0,95-544-5884,1.6331477059406743,-0.1331064000013777,Major Service at 76340 km,No Current Insurance,Available,Sunroof,0.525856040630584,-0.6138010361808058,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
Needs Replacement,2017.0,19-941-8272,0.3527105480758244,-1.3819532521499056,Major Service at 87216 km,No Current Insurance,Not Available,"Alloy Wheels, GPS",0.8714501787947426,-0.671070247650061,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
Used,2020.0,29-667-7464,1.3843964029923703,-1.158265879576549,No Service Record,Valid Until [date],Available,Sunroof,-0.16533223569773342,-0.7117472525803079,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True
New,2017.0,85-954-5017,-1.1967900214477452,-1.1528591851394216,Full Service History,Valid Until [date],Not Available,"GPS, Leather Seats",0.8714501787947426,-0.0721931722703389,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
Used,2019.0,28-497-9393,1.4554887834788264,0.5773566246576297,No Service Record,No Current Insurance,Not Available,"Music System, Leather Seats, Alloy Wheels",0.18026190246642526,-0.5192848706792873,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
Used,2022.0,43-849-4033,-0.04922790806353334,-1.4597334648370996,No Service Record,Valid Until [date],Available,Music System,-0.8565205120260508,-0.6409338124729169,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Needs Replacement,2024.0,30-585-4853,-1.1156496297375196,-1.40546306599141,Full Service History,No Current Insurance,Not Available,Sunroof,-1.5477087883543683,-0.28109054476805534,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
Needs Replacement,2021.0,14-798-6663,1.3920494581359226,0.16763394373360244,Full Service History,No Current Insurance,Available,"Music System, Leather Seats, Sunroof, GPS",-0.5109263738618921,-0.5594526609322494,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
Used,2022.0,67-231-7442,-0.7065443125460823,0.8775601948856412,No Service Record,Valid Until [date],Not Available,Sunroof,-0.8565205120260508,0.24106007746521238,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
Needs Replacement,2017.0,57-212-7886,-0.41520600862248264,-1.6039740295604965,Full Service History,Valid Until [date],Available,"Leather Seats, Alloy Wheels",0.8714501787947426,-0.6180130132787159,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False
New,2022.0,71-956-5539,0.5140009361247572,0.7053727772510396,No Service Record,No Current Insurance,Not Available,"GPS, Sunroof, Leather Seats, Music System",-0.8565205120260508,-0.3569413988551373,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
New,2024.0,75-354-2501,0.569805213512682,-0.36083688915141704,Major Service at 126425 km,Valid Until [date],Available,"Alloy Wheels, GPS, Sunroof",-1.5477087883543683,-0.5327505509296451,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
Needs Replacement,2019.0,55-109-2995,0.7455013524200658,0.247435714709138,No Service Record,No Current Insurance,Available,"Leather Seats, Music System, GPS",0.18026190246642526,-0.46880112955380615,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
New,2017.0,68-635-7712,0.3531787349787241,-0.9205098465382895,Major Service at 53497 km,No Current Insurance,Available,Sunroof,0.8714501787947426,-0.5933278924727708,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
Used,2024.0,72-933-1793,0.027284636183414878,-0.01578675817989869,Major Service at 85395 km,Valid Until [date],Not Available,"Music System, Alloy Wheels",-1.5477087883543683,-0.365713761515081,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Needs Replacement,2019.0,41-573-5947,0.5541749738312626,0.7023772347766665,No Service Record,No Current Insurance,Not Available,Leather Seats,0.18026190246642526,-0.3660450178690726,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
Needs Replacement,2024.0,55-105-1949,-0.07814745291187385,-0.5944156122362515,Major Service at 79876 km,No Current Insurance,Available,Sunroof,-1.5477087883543683,-0.45642476617505207,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
Used,2022.0,71-918-5106,0.43089776086006754,-0.4572613235685613,No Service Record,No Current Insurance,Not Available,"Alloy Wheels, GPS",-0.8565205120260508,-0.5275330826513575,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
Needs Replacement,2017.0,79-929-3797,0.6096551218248722,-1.0878792890659872,Full Service History,No Current Insurance,Available,Music System,0.8714501787947426,-0.6482916714613902,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True
New,2015.0,75-417-9198,0.30672018846021937,0.36353462968412387,No Service Record,Valid Until [date],Not Available,"GPS, Music System, Sunroof, Alloy Wheels",1.56263845512306,-0.36617709500093887,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
Needs Replacement,2017.0,48-700-7741,0.10594003587055768,-0.6786457646442782,No Service Record,Valid Until [date],Not Available,Music System,0.8714501787947426,-0.5116923507311607,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False
New,2018.0,66-221-2203,-0.36152657948617933,-1.723951566005191,No Service Record,No Current Insurance,Not Available,Sunroof,0.525856040630584,-0.6570027861044647,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
Needs Replacement,2019.0,98-935-4407,-1.1168381041833417,-0.07496170850458388,Major Service at 107272 km,Valid Until [date],Available,Sunroof,0.18026190246642526,0.3723550365098087,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
